,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Bảng Son Lì Ohui Rouge Real 10 màu,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),[Freeship10k đơn 249k] Son kem lì nhiều dưỡng GLAMRR Q LONG WEAR LIP CREAM 5g by Gilaa,"Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick  100% thiên nhiên không chì, an toàn cho cả mẹ bầu ",Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick 100% thiên nhiên,Son Kem Lì it's Well plus Lip Velvet Semi Matte (8g),Set son quà tặng Belips 5 thỏi Full Of Love ,SON KEM M.O.I PHIÊN BẢN MÙA LỄ HỘI HỒ NGỌC HÀ (2024),Son kem lì Bbia Last Velvet Lip Tint - 20 More Mature 5g (Màu hồng đỏ đất),Son kem lì Bbia Last Velvet Lip Tint - 25 Final Note 5g (màu cam nâu đất),Son kem lì Bbia Last Velvet Lip Tint Version 3 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 1 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 8 5g (5 màu),Son Kem Lì Bbia Last Velvet Lip Tint Version 5,Set 3 Cây Son Kem Lì Herorange Fluffy Lip Glaze,Son Môi M.O.I Nhung Lì Sgirl SUMMER EDITION Hồ Ngọc Hà (2021),Son Kem Hojo Smooth Lip Glair,Set son 2 tầng HengFang (5 sáp & 5 kem),Set Son Kem Lì 4 Cây Daishiao Matte(Tặng 1 hộp phấn mắt xinh xắn tiện lợi),Set 5 Cây Son Kem Lì VONGEE Mịn Mượt Như Nhung Và Không Khô Môi,"Son Kem Siêu Lì, Mịn Môi 3CE Cloud Lip Tint",Bảng Son Lì Ohui Rouge Real 10 màu,Son kem lì Bbia Last Velvet Lip Tint - 24 Trendy Note 5g (màu hồng đất ánh cam nhẹ),Son Lì Herorange Mềm Mịn Chống Thấm Nước Khô Môi Lâu Trôi,Son kem lì Bbia Last Velvet Lip Tint - 19 More Dazzling 5g (Màu đỏ ánh hồng cánh sen),Son Kem Lì Bbia Last Velvet Lip Tint - 16 More Graceful 5g (Màu hồng đào sữa),Son kem lì Bbia Last Velvet Lip Tint - 17 More Pleasant 5g (Màu cam san hô),Set Son Quà Tặng BELIPS Son Kem Lì FULL OF LOVE (Phiên Bản Giới Hạn),Son Kem Lì Bbia Last Velvet Lip Tint ASIA EDITION Version 2 (6 Màu) 5g Bbia Official Store,Son Kem FOX Hydrating Lip Polish 7ml,Son kem lì Bbia Last Velvet Lip Tint - 18 More Cheerful 5g (Màu hồng tươi),Set son quà tặng  Belips hộp hoa hồng ,Son Kem Bóng Maybelline Super Stay Vinyl Ink 4.2ml,Son môi Belips son kem lì City At Night mỏng nhẹ mềm môi Soft Matte Lipstick ,Set 5 Son Kem Lì Thỏ LEADUU lâu trôi mềm mịn,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge minisize,Son kem lì Aprilskin Mood Blurring Lip Tint 4g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Kem Mac Powder Kiss Liquid Lipcolour 989 Mull It Over 5ml,Son kem Bbia Smudge Tint (6 màu) 3g ,Son Kem Nhung Lì Mượt Lâu Trôi V9Queen Siêu Mịn Không Khô Môi Màu Đỏ Hồng V9 Hera 5ml,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.2 Sweet Tomato tặng kèm móc khoá,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.1 Real Red tặng kèm móc khoá,"Son kem lì mềm, lâu trôi MAC Locked Kiss Ink",Son Kem Lì Mịn Môi GRLBOSS Demi Matte Lip Cream Australis Úc,Son Kem Black Rouge Muddish Cushion Velvet 4g, Son PK Phấn Nụ Hoàng Cung màu đỏ cherry/ hồng ruby/cam đất, Son Kem Lì Bbia Last Velvet Lip Tint - Dusk Edition (3 màu) 5g,Son Kem Lì Bbia Last Velvet Lip Tint Version 8 - #39 Feign Longing (Màu Đỏ Ớt) 5g - Bbia Official Store,Son kem lì Belips City At Night mỏng mịn mềm môi Soft Matte Lipstick,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge 6g,Son lì Belips mềm môi City At Night màu C05 Swettie Baby,Son kem lì Belips City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C04 Hot Cherry,Son Nước LIPGLOSS PK - Phấn Nụ Hoàng Cung,Son kem lì Belips City At Night màu C02 Sexy Red,SON KEM LÌ VACOSI MATTE INK MỊN MÔI PHIÊN BẢN UNIVERSE,Set Son Belips Bộ Quà Tặng Bạn Gái Sang Trọng Quyến Rũ Đẳng Cấp Phiên Bản Vỏ Đen Truyền Thống,Sét son Belips 3 son kem lì bộ quà tặng bạn gái sang trọng,Son kem lì Belips City At Night màu C03 Night Party,Son lì Belips mướt mềm môi City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C05 Swettie Baby,Son Kem Bóng Baby Bright Sweet Cafe Shiny Tint 2.8g,Son lì Belips mềm môi City At Night màu C02 Sexy Red,Bộ đôi son kem lì mỏng mịn mềm môi City At Night C01 Muse Orange + C02 Sexy Red,Hộp quà tặng son kem Belips hộp hoa hồng 1 son ,(TẶNG 1 SON) Son môi kem lì HA:PY Matte Lip Cream phiên bản nâng cấp HAPY Roses MiniGarden son lì lâu trôi kháng nước,Son kem lì HA:PY Matte Lip Cream bám màu lâu trôi 3.5ml - Phiên bản son Roses mẫu mới,Son kem hữu cơ dưỡng ẩm - naturaglacé LIQUID ROUGE ,Son Kem Lì Mịn Môi PEKAH WINSOME COTTON TINT  Son kem lì Hàn Quốc 4.5g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Bourjois Rouge Edition Velvet Lipstick,"son kem belly Bám màu được 8- 12h Có thành phần kháng nước của Mỹ, không trôi khi rửa nước Không gây thâm môi Không chất cấm",Son kem lì Kelly Queen matte lipstick M04,SON KEM GẤC DỀN MẸ KEN MÀU ĐỎ CAM,SON KEM NHUNG SIÊU LÌ LALIHUI,Son Absolute NewYork Velvet Lippie AVL21 - Fatale (3g),Son kem lì FOCALLURE velvet smooth 2.4g,Son Absolute NewYork Velvet Lippie AVL08 - Crush (3g),Son Absolute NewYork Velvet Lippie AVL16 - Maneeter (3g),Son Bellapierre Kiss Proof Lip Crème - Fullsize Tách set màu Minami Glam (Bill Anh)
Son Kem Lì Mịn Môi PEKAH WINSOME COTTON TINT  Son kem lì Hàn Quốc 4.5g,0.0790941287200095,0.0447886725213607,0.03238691709560564,0.02832077203200888,0.0790941287200095,0.10430288851531601,0.027753258169042824,0.09647779243363566,0.040004804716174784,0.025912935756078677,0.009008170392263476,0.06900906442318508,0.06938224627663668,0.07290376090580143,0.07290376090580143,0.0776397524250572,0.06856705501909971,0.0888857181144458,0.23066347688402003,0.04261314773360943,0.03918796454392931,0.1284992809137258,0.1284992809137258,0.10002926926849691,0.03238691709560564,0.06938224627663668,0.11034496225170619,0.06900906442318508,0.06900906442318508,0.06900906442318508,0.046762502642723976,0.01343754930820892,0.06580739201533962,0.06900906442318508,0.05899597164748821,0.026943246715922967,0.04261003331132356,0.1284992809137258,0.13806832683700782,0.1083038688041824,0.12097703681629894,0.003836242922672672,0.13492356983241913,0.028723298360431984,0.0790941287200095,0.0447886725213607,0.02832077203200888,0.12097703681629894,0.12097703681629894,0.063920277877497,0.1453048017859461,0.019922096619476304,0.062038631580940605,0.0,0.17930101311582708,0.041764017296128914,0.13622211678587856,0.029586307969777705,0.01972730759940538,0.022798745459240467,0.07928572363279802,0.01650351381716009,0.2134424811807603,0.011280395330041834,0.026393278868908153,0.0059227485672686195,0.04247842839970318,0.02881581932243142,0.15081060186961798,0.02862833796746565,0.028717453360377496,0.06346356578799224,0.047688898395347706,0.048799864492439615,0.047910658941231844,1.0000000000000004,0.12097703681629894,0.037672126958645344,0.03722410943720607,0.033359272963030165,0.01443631724491749,0.03993267121896027,0.06039278004123607,0.11856138904355448,0.06039278004123607,0.06151515698871997,0.08237461307103915
Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,0.16998732808295952,0.09206618483832692,0.1134270598015682,0.13972849961962838,0.16998732808295952,0.06519280468257563,0.12029916679730267,0.18768536342679923,0.10923991418525815,0.048140981721137906,0.0344405481307109,0.048630543549289765,0.05226392054350981,0.06189528844043489,0.06189528844043489,0.07281213954798257,0.05164985724348629,0.13360590331395106,0.01617786196017043,0.17273792402340757,0.0849647048136096,0.24872567654281333,0.24872567654281333,0.02516957197817806,0.1134270598015682,0.05226392054350981,0.11437338807019712,0.048630543549289765,0.048630543549289765,0.048630543549289765,0.047698788418151804,0.06456571938571244,0.13990615574607226,0.048630543549289765,0.024194641661082657,0.06339207140362692,0.0,0.24872567654281333,0.11646517929982989,0.06982133696340298,1.0,0.019002095247918648,0.12514913188298038,0.17798826862835385,0.16998732808295952,0.09206618483832692,0.13972849961962838,1.0,1.0,0.11910227753684714,0.205275784121037,0.0612549260862259,0.10111440589720579,0.0,0.09985578545854426,0.0,0.11490784033907209,0.11835521427357842,0.12118450620083598,0.057592721691661616,0.07584399462852151,0.10924053348004878,0.03235015959571613,0.04335318847332455,0.05713814685824613,0.07988273720880526,0.0,0.12611539827395365,0.18146530888141046,0.1252948668330155,0.13649027635408847,0.010014322309209404,0.06088819653691574,0.058675503675618926,0.08075324736707429,0.12097703681629894,1.0,0.030449637917253,0.1648391795059223,0.06901314715575657,0.012215932571593983,0.09132934379630046,0.04469539347494633,0.08885784509988895,0.04469539347494633,0.045526040437393646,0.10176360049332894
Son Bourjois Rouge Edition Velvet Lipstick,0.02819895230324851,0.06548339282004101,0.08684337329981208,0.08924411408091348,0.02819895230324851,0.05802533036410381,0.04517475987832427,0.0571734174965043,0.032958613503599896,0.07217896353727975,0.0227727816553681,0.05327462082196343,0.06774043097546287,0.07292355747649445,0.07292355747649445,0.07938509852332441,0.06694452986132468,0.013906799820592295,0.07744653234361355,0.017920132458008633,0.15972521986602084,0.10086070742074554,0.10086070742074554,0.11995521625992497,0.08684337329981208,0.06774043097546287,0.09701629009639895,0.05327462082196343,0.05327462082196343,0.05327462082196343,0.07151597219078944,0.040800585451635646,0.029525251861576243,0.05327462082196343,0.021127013221941347,0.04597237846631372,0.008047505779580933,0.10086070742074554,0.016610635545701614,0.018071218910232674,0.030449637917253,0.006199689061453716,0.02181034794540741,0.013256374017408895,0.02819895230324851,0.06548339282004101,0.08924411408091348,0.030449637917253,0.030449637917253,0.036418227269122916,0.06553044718027654,0.01407396481595239,0.082498147653329,0.0,0.05979865061277171,0.007887723722567432,0.01638852289320079,0.1053586183406074,0.030262596356883262,0.02130904196655713,0.05778228282266848,0.015096031169100032,0.150332975419385,0.03015248367516561,0.02586321014196287,0.013873599046971993,0.008022650335813775,0.1065829127209297,0.007955135076308606,0.10588946345025207,0.11017358556872697,0.03125998617093109,0.0370884653728107,0.036826840109315306,0.04841738626942402,0.037672126958645344,0.030449637917253,1.0000000000000002,0.10768591326308459,0.022036641017005476,0.005760431229817798,0.052779911834535134,0.033638871187698094,0.07190817122486363,0.033638871187698094,0.03426403687032892,0.14806623564514404
"son kem belly Bám màu được 8- 12h Có thành phần kháng nước của Mỹ, không trôi khi rửa nước Không gây thâm môi Không chất cấm",0.030184148807915676,0.04330768387425375,0.03409723765780767,0.0611941896978085,0.030184148807915676,0.010087411049568626,0.11405692479113777,0.07709295011793978,0.11350914590418984,0.01825053530884597,0.0446608232811704,0.06685856678669277,0.05145758574106718,0.05520331870969465,0.05520331870969465,0.05991000039710547,0.05085299629230782,0.08615242914356208,0.043026457630332963,0.07157750800270156,0.11124462610280851,0.1387738197064115,0.1387738197064115,0.04448189184183522,0.03409723765780767,0.05145758574106718,0.13640676969434115,0.06685856678669277,0.06685856678669277,0.06685856678669277,0.01808289717183765,0.01725081663558927,0.11129985917013793,0.06685856678669277,0.015734416842688295,0.03212734041848123,0.029849881665046565,0.1387738197064115,0.023933347771429817,0.029409661847529727,0.1648391795059223,0.011041935071395023,0.03656411031584777,0.08020138172889808,0.030184148807915676,0.04330768387425375,0.0611941896978085,0.1648391795059223,0.1648391795059223,0.09829911978052298,0.06647070773338914,0.019696181730200293,0.09783959921984299,0.0,0.05152641153793804,0.029257216605252215,0.02361331791212003,0.214623665069505,0.035244732162804805,0.057530071366315355,0.05433662019467133,0.0023681899305087353,0.010152103763836521,0.00430774263760278,0.04283129616491135,0.05161742382285208,0.029757687626855954,0.2147180997884544,0.05113897037302881,0.21332110184667882,0.21964941294931806,0.0058192265263181855,0.05788652857599688,0.054648783292145266,0.08179377851188929,0.03722410943720607,0.1648391795059223,0.10768591326308459,0.9999999999999997,0.05912782808887581,0.038748821796317445,0.11079967131892653,0.019904568621778362,0.01517768875457615,0.019904568621778362,0.020274487492137387,0.0467699082181493
Son kem lì Kelly Queen matte lipstick M04,0.06493937540944833,0.06738014158636257,0.09436447770465656,0.1282748556541746,0.06493937540944833,0.038498202069242454,0.10035677567221024,0.06828325208717005,0.0817460429246601,0.04956569274643243,0.10126122365900185,0.09230339605777614,0.06659364261940838,0.0744176627257945,0.0744176627257945,0.08364337658017389,0.06581121543977461,0.11910938860233078,0.06990324768224826,0.0575705855347263,0.06647777983109032,0.11971635111208544,0.11971635111208544,0.012521768551245295,0.09436447770465656,0.06659364261940838,0.05911159830914962,0.09230339605777614,0.09230339605777614,0.09230339605777614,0.04911041292855709,0.07036006745823552,0.08311025943704375,0.09230339605777614,0.010773030927740063,0.011455037173391169,0.07165375682848825,0.11971635111208544,0.06000985536886103,0.12193055728966894,0.06901314715575657,0.014855286315772735,0.07389929300427728,0.0424871119037004,0.06493937540944833,0.06738014158636257,0.1282748556541746,0.06901314715575657,0.06901314715575657,0.03250426793725687,0.055159045036248744,0.013708236737572963,0.03217851000797568,0.0,0.032048843185027265,0.07023108190629676,0.05920742080123139,0.1209385833775301,0.07129931344519763,0.1066832211907965,0.05489746749891589,0.03898701334009082,0.024636868432348878,0.060699171446131205,0.04022996622070733,0.03572277800851672,0.07143244777046,0.12202722873459954,0.08119410089951949,0.12123329572405796,0.12583434423550413,0.007828906403257336,0.05112293060016135,0.02956462569716318,0.04352364818078531,0.033359272963030165,0.06901314715575657,0.022036641017005476,0.05912782808887581,1.0000000000000004,0.0,0.07758568653357238,0.10040599582366945,0.03652859657745037,0.10040599582366945,0.1022720032342358,0.03170097886041964
SON KEM GẤC DỀN MẸ KEN MÀU ĐỎ CAM,0.0029404301769524934,0.019749936975808156,0.0028596265263295412,0.022980720782816134,0.0029404301769524934,0.0,0.01738361450473254,0.0,0.0060434948899995,0.0,0.00676737052006311,0.014620527317945806,0.020305179823277206,0.020537538418140166,0.020537538418140166,0.021082926429758415,0.02006660863305292,0.01430141699687619,0.014180184762669377,0.008797122238047019,0.029925690657934573,0.015988257780584672,0.015988257780584672,0.028770797715167818,0.0028596265263295412,0.020305179823277206,0.018224111251935935,0.014620527317945806,0.014620527317945806,0.014620527317945806,0.0,0.013296967079179963,0.022285082853314847,0.014620527317945806,0.0,0.002193517839457752,0.023487734249103647,0.015988257780584672,0.003212936395400049,0.0029274327917032062,0.012215932571593983,0.0,0.04433622882412662,0.04519483038170536,0.0029404301769524934,0.019749936975808156,0.022980720782816134,0.012215932571593983,0.012215932571593983,0.010850380844720401,0.0,0.0,0.041993812812693196,0.0,0.0460571767170379,0.023021388701091668,0.0031699739317944094,0.020893750658280873,0.005859291814074414,0.0,0.22235105403848043,0.0,0.0,0.0,0.002763737444129244,0.014927900866280068,0.023415190274133437,0.02034963418051238,0.03466443749651884,0.02021723548150158,0.020280168470680787,0.0,0.0,0.0026783595650357304,0.14963877460995542,0.01443631724491749,0.012215932571593983,0.005760431229817798,0.038748821796317445,0.0,1.0,0.0,0.0,0.014030771068734113,0.0,0.0,0.03750626128583868
SON KEM NHUNG SIÊU LÌ LALIHUI,0.020936802980391286,0.06388773033087261,0.0660584979956996,0.030478469533252027,0.020936802980391286,0.00866447447527633,0.06491017677050936,0.05668056411211287,0.07307500214779326,0.04095662889353555,0.022806773769853378,0.12992750004216497,0.023803029848034202,0.028292046196261644,0.028292046196261644,0.033371966514017706,0.02352336144759581,0.027895508333722303,0.02073867361832181,0.09984652433559704,0.11647616349866179,0.1227110517087413,0.1227110517087413,0.012816666661674398,0.0660584979956996,0.023803029848034202,0.04096796649847367,0.12992750004216497,0.12992750004216497,0.12992750004216497,0.040580426615100154,0.010664336913776974,0.08266481669295805,0.12992750004216497,0.006432469465515499,0.021700220164678465,0.05918288962635784,0.1227110517087413,0.020284735960678195,0.03282485945209711,0.09132934379630046,0.005930600773131883,0.02409463043784129,0.07172548864395077,0.020936802980391286,0.06388773033087261,0.030478469533252027,0.09132934379630046,0.09132934379630046,0.036985888589586374,0.03424078151964501,0.006559525457135503,0.031328355966073244,0.0,0.014676374103879845,0.05800782195899486,0.020013494291621706,0.07504705483730592,0.04870875915006352,0.05689013546317275,0.05320250602284912,0.025692994751063312,0.00872004159440691,0.011596315868598866,0.047213888007371405,0.044945767223742494,0.059000097960793814,0.08068432102994019,0.007609854263055865,0.08015937306084285,0.08797462803133622,0.0031254946812191366,0.016070187158856976,0.013432939855696189,0.04471439620302308,0.03993267121896027,0.09132934379630046,0.052779911834535134,0.11079967131892653,0.07758568653357238,0.0,0.9999999999999999,0.062498444656653496,0.04058919004286175,0.062498444656653496,0.0636599545836403,0.04513481200403881
Son Absolute NewYork Velvet Lippie AVL21 - Fatale (3g),0.05838051175338902,0.0684853262506403,0.06288238605924425,0.09450789525888914,0.05838051175338902,0.017096483250075366,0.06807411855850673,0.04639695744860165,0.09459354395508804,0.09319580055055843,0.017104910865497695,0.06172780867550619,0.07695606966659316,0.08295378587112685,0.08295378587112685,0.09040965002760695,0.07605189145713473,0.08420361348035074,0.008488706588935673,0.03951972568172637,0.08714590672328468,0.052978975484092375,0.052978975484092375,0.03436869174782367,0.06288238605924425,0.07695606966659316,0.058126253948813725,0.06172780867550619,0.06172780867550619,0.06172780867550619,0.0923397615294059,0.033567979295546675,0.05331850857206691,0.06172780867550619,0.017376219417605115,0.032995866693042775,0.04464082446849449,0.052978975484092375,0.04777975652667489,0.015899335248626644,0.04469539347494633,0.012547618313967671,0.05087692937887033,0.03274395116742557,0.05838051175338902,0.0684853262506403,0.09450789525888914,0.04469539347494633,0.04469539347494633,0.048532526248528864,0.03917573498302281,0.024980696154338636,0.025087246246257952,0.0,0.03611913410537618,0.043754487390184726,0.04714085933163471,0.044665435580991925,0.08020151643956308,0.09046057615314153,0.06233447411676521,0.07382235188246113,0.011396042374036184,0.01764275224020133,0.07217738347666997,0.07979630240939968,0.04450294727614608,0.04350225526531734,0.07737500083938209,0.043219221086418964,0.04335375554220321,0.00661273887798107,0.036232843386448374,0.034850229239430236,0.016819173114978964,0.06039278004123607,0.04469539347494633,0.033638871187698094,0.019904568621778362,0.10040599582366945,0.0,0.062498444656653496,1.0000000000000007,0.09122908062650392,0.9136707502886042,0.8938208189127008,0.04919949544921172
Son kem lì FOCALLURE velvet smooth 2.4g,0.08293356009824673,0.03826196026018164,0.04044496576518419,0.047037604394281576,0.08293356009824673,0.09274304889639781,0.10460289133893828,0.10087250963120696,0.09486942782745506,0.033662692279313906,0.012201785938131066,0.08662822107273577,0.09298553224107686,0.09919476868320413,0.09919476868320413,0.10711075893241193,0.09189301942939705,0.042868070833341466,0.16324832635491715,0.02370061459986684,0.08401347840402149,0.07448205704153774,0.07448205704153774,0.024196261078607527,0.04044496576518419,0.09298553224107686,0.08194885839995543,0.08662822107273577,0.08662822107273577,0.08662822107273577,0.033353487594361284,0.02465782921871245,0.06807262957207125,0.08662822107273577,0.035305202728321564,0.023511737070499136,0.01624391228069062,0.07448205704153774,0.1251022768766658,0.03919482806985644,0.08885784509988895,0.012616497967751373,0.10458774268131188,0.06669296654933164,0.08293356009824673,0.03826196026018164,0.047037604394281576,0.08885784509988895,0.08885784509988895,0.029926601203615354,0.09565918186979755,0.019403035274555606,0.050325624558676646,0.0,0.1619618966878437,0.015921391764490287,0.12342944512531481,0.18219515015572527,0.027052485105438426,0.02886013322732414,0.024060802976455666,0.003859734667652754,0.19277420837077938,0.007020865760589398,0.06747163176088977,0.032753323246848785,0.016193741499915815,0.1820821119816407,0.06799554897117949,0.1808974501579606,0.1860764442258022,0.0522671963696736,0.046282301389302005,0.03655604169474702,0.05705965950482718,0.11856138904355448,0.08885784509988895,0.07190817122486363,0.01517768875457615,0.03652859657745037,0.014030771068734113,0.04058919004286175,0.09122908062650392,1.0000000000000002,0.09122908062650392,0.09292453854325196,0.08058586274332602
Son Absolute NewYork Velvet Lippie AVL08 - Crush (3g),0.05838051175338902,0.06848532625064029,0.06288238605924425,0.09450789525888914,0.05838051175338902,0.017096483250075366,0.06807411855850673,0.04639695744860165,0.09459354395508804,0.09319580055055843,0.017104910865497692,0.06172780867550618,0.07695606966659316,0.08295378587112684,0.08295378587112684,0.09040965002760695,0.07605189145713473,0.08420361348035073,0.008488706588935673,0.03951972568172637,0.08714590672328468,0.052978975484092375,0.052978975484092375,0.03436869174782367,0.06288238605924425,0.07695606966659316,0.058126253948813725,0.06172780867550618,0.06172780867550618,0.06172780867550618,0.09233976152940587,0.03356797929554667,0.05331850857206691,0.06172780867550618,0.017376219417605115,0.03299586669304277,0.04464082446849449,0.052978975484092375,0.04777975652667489,0.01589933524862664,0.04469539347494633,0.012547618313967671,0.05087692937887033,0.03274395116742557,0.05838051175338902,0.06848532625064029,0.09450789525888914,0.04469539347494633,0.04469539347494633,0.048532526248528864,0.03917573498302281,0.024980696154338636,0.025087246246257952,0.0,0.03611913410537618,0.043754487390184726,0.04714085933163471,0.044665435580991925,0.08020151643956307,0.09046057615314153,0.06233447411676521,0.07382235188246113,0.011396042374036184,0.01764275224020133,0.07217738347666997,0.07979630240939968,0.04450294727614608,0.04350225526531734,0.07737500083938206,0.043219221086418964,0.04335375554220321,0.00661273887798107,0.036232843386448374,0.034850229239430236,0.016819173114978964,0.06039278004123607,0.04469539347494633,0.033638871187698094,0.019904568621778362,0.10040599582366945,0.0,0.062498444656653496,0.9136707502886042,0.09122908062650392,1.0000000000000009,0.8938208189127008,0.04919949544921172
Son Absolute NewYork Velvet Lippie AVL16 - Maneeter (3g),0.05946549145675052,0.0697581001049346,0.06405103139180698,0.09626428870395612,0.05946549145675052,0.017414214917169133,0.06933925027355917,0.04725922733314985,0.09635152914874037,0.09492780921233611,0.01742279915663271,0.06287499662460835,0.07838626907956558,0.08449545056854094,0.08449545056854094,0.09208987913697708,0.07746528706047924,0.0857685057505966,0.008646465986381371,0.04025418481816239,0.08876548039926072,0.05396356968134673,0.05396356968134673,0.035007420869195435,0.06405103139180698,0.07838626907956558,0.059206508367159724,0.06287499662460835,0.06287499662460835,0.06287499662460835,0.09405586103014091,0.03419182747920725,0.054309412863186635,0.06287499662460835,0.017699149875441723,0.033609082380633835,0.04547045728662113,0.05396356968134673,0.04866772520844971,0.016194818373450375,0.045526040437393646,0.012780811048791405,0.05182245784526351,0.033352485100368603,0.05946549145675052,0.0697581001049346,0.09626428870395612,0.045526040437393646,0.045526040437393646,0.049434484870524945,0.03990380118258608,0.025444952932658582,0.02555348321768775,0.0,0.03679039453510425,0.04456764796934977,0.048016954350977775,0.045495525787324576,0.08169203125182298,0.09214175170526999,0.06349293671336066,0.075194312337094,0.011607833506095917,0.01797063610961504,0.07351877281639906,0.08127928647235577,0.04533001769886436,0.04431072820595716,0.07881298592955963,0.04402243394402355,0.04415946867172293,0.006735634125911513,0.03690621706010567,0.035497907552734534,0.01713175107822397,0.06151515698871997,0.045526040437393646,0.03426403687032892,0.020274487492137387,0.1022720032342358,0.0,0.0636599545836403,0.8938208189127008,0.09292453854325196,0.8938208189127008,1.0,0.0501138494412341
Son Bellapierre Kiss Proof Lip Crème - Fullsize Tách set màu Minami Glam (Bill Anh),0.08091067043116776,0.026777727347710552,0.06043263705414356,0.03684245722220278,0.08091067043116776,0.05754601881797484,0.0335883208463871,0.02171197761395159,0.031707437560277205,0.010415048579173088,0.033212610060705784,0.03903597460185333,0.058446190490393415,0.061419608323080736,0.061419608323080736,0.06541644669686675,0.057759489985855936,0.010588889537078764,0.09236151600190552,0.012709739482184188,0.028764264190252638,0.08698386105633661,0.08698386105633661,0.007004949326519231,0.06043263705414356,0.058446190490393415,0.06763085424026902,0.03903597460185333,0.03903597460185333,0.03903597460185333,0.01031938238028535,0.009210806367406729,0.09004440952837114,0.03903597460185333,0.026942990558594664,0.026534520283647695,0.01455177864836066,0.08698386105633661,0.014241911722423478,0.023946602637674966,0.10176360049332894,0.04644036474469475,0.07239800055664877,0.054553086335329334,0.08091067043116776,0.026777727347710552,0.03684245722220278,0.10176360049332894,0.10176360049332894,0.07585142116352071,0.09768409837622115,0.003585108721805845,0.03430857342657915,0.0,0.05212188067394444,0.014262855199366098,0.014051472965240062,0.09594839655027516,0.033947542449438754,0.009695593619337493,0.09809028574310075,0.011800087976424008,0.1856444460350397,0.0031447499439343067,0.023011972703969895,0.03253085018278587,0.01450683417415796,0.09759891647568443,0.10050970162764417,0.09696391884124937,0.1014008026661239,0.024474605281307536,0.03620201165213512,0.03415041131559392,0.027202367341806512,0.08237461307103915,0.10176360049332894,0.14806623564514404,0.0467699082181493,0.03170097886041964,0.03750626128583868,0.04513481200403881,0.04919949544921172,0.08058586274332602,0.04919949544921172,0.0501138494412341,0.9999999999999998
